id;text;label;score;lan;domain
3648;"ছেছরা 😁🔥🔥🔫
";1;-1;RN;funny_video
3649;"tumi ki 55 % funny
";2;0;RN;funny_video
3649;"tumi ki 55 % funny
";2;0;RN;funny_video
3657;"Ki bolen vai? 3 din khelen nai? 🙄
";2;0;RN;funny_video
3663;"faltu hoise pura faltu!!!!!
";2;-2;RN;funny_video
3676;"best ever😂😂😂😂👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
";2;2;RN;funny_video
3682;"hahahahahahahahahaahhaahah
";2;0;RN;funny_video
3688;"🔥🔥
";1;-1;RN;funny_video
3692;"Johny's last words:Bangla Talkies is the best channel😭
";1;1;RN;funny_video
3693;"BANGLA TALKIES IS BEST!! And Shuvo Noboborsho!
";1;1;EN;funny_video
3694;"Plz IPL 2018 niyee ekta video koren and love you Bangla talkies
";1;1;EN;funny_video
3695;"👌👌👌👌👌
";1;1;RN;funny_video
3696;"you deserve a like ♥
";1;1;EN;funny_video
3697;"JOS HA
";1;1;RN;funny_video
3699;"Shubho noboborsho
";1;1;RN;funny_video
3701;"😆😆😆😆😆😆😆😆😆😆😆😆😆😚😀😀🤕🖒🖒🖒🖒🖒🖒🖒🖒🎆
";1;1;RN;funny_video
3705;"হাহাহাহ😁😁😁😁একদিনের মাছে ভাতে বাংগালি চোদাইয়া লাব নাই।।।😂😂😂😂
";1;-1;RN;funny_video
3706;"ai movier naam ki ? \
";1;0;RN;funny_video
3706;"ai movier naam ki ? \
";1;0;RN;funny_video
3707;"A Fabulous entertainment for Pohela
";1;1;RN;funny_video
3720;"The quality of Bangla Takies's video is going down day by day. Try to improve not only the content and quality but also dubbing.
";1;-1;EN;funny_video
3721;"video er last er music ta kon song er keo ki janen?
";2;0;RN;funny_video
3726;"কোনো কথা হবে ভাই
";1;0;BN;funny_video
3733;"osthir
";1;1;EN;funny_video
3738;"Nice bro
";1;1;EN;funny_video
3746;"- Bangla Talkies is best Dubbing channel!!hit like you agree🙂
";1;1;RN;funny_video
3753;"hahahaha moja pailam
";2;1;RN;funny_video
3754;"LOOOOLZ
";1;0;RN;funny_video
3755;"sei hoice wow
";2;2;RN;funny_video
3759;"Sei hoise boss😍😍
";2;2;RN;funny_video
3760;"So funny 😂😂😂 Becouse The Bangla Talkies is Real 😘😘😘
";1;1;RN;funny_video
3768;"super bro ami onek episode
";1;1;RN;funny_video
3772;"😂😂😂😂😂 আজ দিনটা ভালো কইরা দিলেন মুডটা প্রচন্ড খারাপ ছিল😂😂😂 thanks and শুভ নববর্ষ বাংলা টকিজ💟💟💟
";2;1;RN;funny_video
3777;"Joshila
";1;1;RN;funny_video
3779;"জোস😂😂
";1;1;RN;funny_video
3779;"জোস😂😂
";2;1;RN;funny_video
3785;"osum hoise bolte hobe
";1;1;RN;funny_video
3786;"of the best videos so far :)
";1;1;EN;funny_video
3788;"আরো ভালো হবে আশা করেছিলাম
";2;0;BN;funny_video
3798;"ariful islam
";2;0;RN;funny_video
3801;"আগের মতো ভালো হয়না ভিডিও আগে বাংলা টকিস এর ভিডির জন্ন্য আগে অপেক্ষা কখন নতুন ভিডিও আসবে করতাম আর দেখে মজা ও পেতাম ভাই ভিডিও গুলো একটু ভালো করেন
";1;-1;BN;funny_video
3803;"A🔥G🔥U🔥N⚡⚡🔥 Khub Vlo
";1;1;RN;funny_video
3804;"Moja pailam
";1;1;RN;funny_video
3809;"😂😂😂 শুভ নববর্ষ
";1;1;RN;funny_video
3811;"Shairokom bro ra
";1;1;EN;funny_video
3812;"FAHIM SAZZAD
";2;0;RN;funny_video
3815;"bro sesh er music tar nam ki??
";2;0;RN;funny_video
3819;"ফ্রি 5GB নিবেন কি করে জানতে click করুন এ
";1;0;BN;funny_video
3830;"ভিডিও টা দারুণ হয়েছে আপনাদের কে শুভ নববর্ষ
";2;1;BN;funny_video
3841;"Hhehehehhehe
";2;0;RN;funny_video
3841;"Hhehehehhehe
";2;1;RN;funny_video
3855;"bangla talking is not real he is a very real★ I love bangla talking
";2;2;EN;funny_video
3855;"bangla talking is not real he is a very real★ I love bangla talking
";2;2;EN;funny_video
3856;" look at bangladesh spelling
";1;0;EN;funny_video
3860;"vai apnara atoo nice video kamna paaaaaaiiiiiiiccccciiiiiiiiii
";2;2;RN;funny_video
3862;"Bangla talkies manei dubbing er boss
";2;1;RN;funny_video
3865;"Vai zodio video ta noboborsho nie tao amar request ta rakhen , amar channel e ektu subscribe boost den, please!!!!!!!!!!
";1;0;RN;funny_video
3869;"vaiya awesome onkk bhalo নববর্ষ।।
";1;1;BN;funny_video
3869;"vaiya awesome onkk bhalo নববর্ষ।।
";2;1;BN;funny_video
3880;"Bhalo hoise
";1;1;RN;funny_video
3881;"Joss
";1;1;EN;funny_video
3893;"রাতে নোটিফিকেশন আসছে, ক্লিক করলাম বাট লেখা আসছে video হলো এটা?
";1;0;BN;funny_video
3894;"শুভ নববর্ষ Bangla Talkies
";2;1;BN;funny_video
3896;"Last er scene ta jotil hoise shuvo noboborsho
";1;1;EN;funny_video
3896;"Last er scene ta jotil hoise shuvo noboborsho
";1;1;EN;funny_video
3899;"wOOw
";2;1;RN;funny_video
3901;"পান্তা খাইয়া পেটের সব পাতলা হইয়া গেসে😱😱😱😱😱
";2;-1;RN;funny_video
3902;"Happy Pohela Boishak to all. (I hope, I spelled it right)
";2;1;EN;funny_video
3907;"finishing music
";2;0;EN;funny_video
3909;"হেহে সবাই এটাই বলে, কিন্তু ওরা জানে না আমি কত স্মার্ট 😂😂😂😂 জুসস ছিল, আর মুভিটার নাম কেউ জানেন?????? জানলে শুভ নববর্ষ
";1;1;RN;funny_video
3909;"হেহে সবাই এটাই বলে, কিন্তু ওরা জানে না আমি কত স্মার্ট 😂😂😂😂 জুসস ছিল, আর মুভিটার নাম কেউ জানেন?????? জানলে শুভ নববর্ষ
";2;1;RN;funny_video
3926;"amr videota kmn??? chesraa
";1;-1;RN;funny_video
3927;"Bhai Express amr channel ta subscribe korar onurodh roilo.
";1;0;EN;funny_video
3927;"Bhai Express amr channel ta subscribe korar onurodh roilo.
";1;0;EN;funny_video
3934;"ছেচড়া :D btw, ফানি সাউন্ড এর ব্যবহারটা একটু বাড়ান, তাহলে আরো ভালো লাগবে :)
";1;-1;BN;funny_video
3935;"I won't let u guys down 😂😂
";2;0;RN;funny_video
3939;"আজকে সবাই নববর্ষ""।।।Bangla talkies👍👍
";2;1;RN;funny_video
3941;"Bolte gele puro video tai bhalo chilo
";2;1;RN;funny_video
3954;"joss😀
";1;1;RN;funny_video
3957;"Bhai ai commente jodi 50 like pore Johnny Bangladeshi arekta episode koren please
";2;0;RN;funny_video
3962;"TUHIN HOSSEN REYAD .subscriber our funny video channel Video
";2;0;EN;funny_video
3963;"Good
";1;1;EN;funny_video
3964;"Osthir
";1;1;EN;funny_video
3967;"বেশি ফানি হয় নায়
";2;0;BN;funny_video
3971;"Only bangla talkies is real
";1;1;EN;funny_video
3973;"xoss
";1;1;EN;funny_video
3987;"amar id number;31204519
";1;0;EN;funny_video
3988;"thx for this video
";2;1;EN;funny_video
3992;"😄😄😄😁😁😁😘😘
";1;1;RN;funny_video
3992;"😄😄😄😁😁😁😘😘
";2;0;RN;funny_video
3994;"Guns of boom 😂😂
";2;-1;RN;funny_video
4001;"Fun Kingdom no you are Stupid!!
";2;0;EN;funny_video
4010;"joss hoise bhaiya as always
";2;1;RN;funny_video
4015;"Video ta na deikai age comment korlam😎😎😎 osthirrr hoise bro😜😜
";1;1;RN;funny_video
4015;"Video ta na deikai age comment korlam😎😎😎 osthirrr hoise bro😜😜
";1;1;RN;funny_video
4024;"Inocent jesia gali diteso
";1;-1;RN;funny_video
4025;"Joss, laga dubbing
";1;1;RN;funny_video
4029;"বাজে
";1;-1;BN;funny_video
4029;"বাজে
";2;-1;BN;funny_video
4030;"What a video
";2;1;EN;funny_video
4031;"ommmg I loved it🌸🌸🌸
";1;1;RN;funny_video
4034;"bhai shei opekkha korsi ater stars channel ta visit korte paren
";2;0;RN;funny_video
4036;"Hi how are you
";2;0;EN;funny_video
4039;"gotokal first e chilam kintu gotokal upload e ki somossa hoicilo
";2;-1;RN;funny_video
4051;"Bangla talkies rock 🙂😎
";1;1;RN;funny_video
4054;"jusss
";1;1;EN;funny_video
4056;"a bangali
";1;-1;RN;funny_video
4056;"a bangali
";2;0;RN;funny_video
4057;"We love you bangla talkies very much
";1;1;EN;funny_video
4057;"We love you bangla talkies very much
";2;2;EN;funny_video
4058;"bhalo bideo bhai
";2;1;RN;funny_video
4058;"bhalo bideo bhai
";1;1;RN;funny_video
4059;"MD Shohel .subscriber our funny video channel JOKER BOYS LTD
";2;0;EN;funny_video
4060;"26 seconds ago
";1;0;EN;funny_video
4061;"সবাইকে শুভ নববর্ষের শুভেচ্ছা😇😇
";2;1;RN;funny_video
4061;"সবাইকে শুভ নববর্ষের শুভেচ্ছা😇😇
";1;0;RN;funny_video
4062;"sei hoise😜
";2;1;RN;funny_video
4070;"FUN TIME WITH TASIN no you r not 😟😟
";2;-1;RN;funny_video
4074;"Gamer Sohel
";2;0;EN;funny_video
4076;"Auueeeeee bhaiya ami ato early ajke
";2;0;RN;funny_video
4078;"Joss hoise bhaiya .
";1;1;RN;funny_video
4082;"Tamanna Akther um on diet. Soo ilish r vat band for me suvo noboborshoo😊😊😊😊
";1;1;RN;funny_video
4085;"Tamanna Akther ভাল আইডিয়া
";2;1;BN;funny_video
4100;"U r not
";1;0;EN;funny_video
4102;"Nice vid broooo
";1;1;RN;funny_video
4104;"Love
";1;1;RN;funny_video
4106;"Vai osthirshamul haque .subscriber our funny video
";2;0;EN;funny_video
4115;"poira ar natoker last seen dekhte issa krtesena!
";2;-1;EN;drama_video
4116;"Mrittu ta mene nite onk koshto hoise😢
";2;0;RN;drama_video
4116;"Mrittu ta mene nite onk koshto hoise😢
";1;0;RN;drama_video
4119;"জমি দিয়া কি হইব।
";2;0;BN;drama_video
4120;"Apurba vai ki kono din boro loke hoye uthte parbe biye o korte parbe na konodin paliye giye.
";1;0;RN;drama_video
4122;"নাটকটা আর একটু classic হলে ভালো হতো
";2;-1;BN;drama_video
4122;"নাটকটা আর একটু classic হলে ভালো হতো
";1;0;BN;drama_video
4124;"dhur matha kharap hoye ok mere fello keno???? galpo ta
";2;-1;RN;drama_video
4125;"joss But too hoylo nah
";1;1;EN;drama_video
4125;"joss But too hoylo nah
";1;0;EN;drama_video
4126;"Ami akon jomir Malik 😂😂😂😂😂
";1;0;RN;drama_video
4145;"Finish টা ফালতু -_-
";1;-1;BN;drama_video
4147;"baje ending
";2;-1;RN;drama_video
4152;"Director pagol hyagechilo tai accident ta korlo 😔😞😢
";2;-1;RN;drama_video
4154;"ভালবাসার থেকে টিউশনি বড় সালা মের্ধা
";1;0;BN;drama_video
4157;"শেষে কি পরিচালক গাজা খেয়েছিলেন!!!😭😭😭😭
";2;-1;RN;drama_video
4160;"Osthir ekta natok moja
";2;1;EN;drama_video
4161;"Ato road accident couple der kopale
";2;-2;EN;drama_video
4165;"lovely natok
";2;1;EN;drama_video
4168;"Ending টা এমন না হলে নাটকের সৌন্দর্য আরো ১০ গুণ বেড়ে যেতো।কিন্তু কারো জীবনে হয়তো এমন ঘটনা ঘটেছে বলেই হয়তো শেষ টা এমন হইছে,,,তাই হয়তো নাটকের স্ক্রিপ্ট টা এমন ছিলো
";1;1;BN;drama_video
4169;"pori chalok bese khaite chisilo ei ar ki amr bal
";2;-1;RN;drama_video
4174;"পরিচালকরা আমগোরে কান্দাইতে ভালো লাগে 😭😭😭😭😭
";2;-1;RN;drama_video
4175;"mil to hoyei sheS belay moroner ki dorkar
";2;-1;RN;drama_video
4176;"shauar natok korse😫😫😫baal
";1;-1;RN;drama_video
4177;"FALTU. LASTER SINTA VALO LAGLO NA.
";1;-1;RN;drama_video
4186;"Ato sundor ekta natok silo but ending ta khub kharap lagse amr kase!!!!! Happy ending would be better.
";1;0;RN;drama_video
4196;"ato sundor faltu natok r hoy na
";1;-1;RN;drama_video
4203;"Apurbo chintaitao bhalo moto korte pare na😂😂
";1;-1;RN;drama_video
4205;"শেষ টা খুব খারাব লেগেছিল uppppppppppp
";1;-1;BN;drama_video
4206;"Jai dekci na kn kicotei mon ta valo hosce na ki j kori bujtaci
";1;-1;RN;drama_video
4209;"কানতেও চাইনা,,দেখতেও চাই না,,তবুও দেখমু,,,😂😂😂😁😁
";1;0;RN;drama_video
4221;"Ai nayeka ta k amr mota o vlo Lagana
";1;-1;RN;drama_video
4227;"The drama is very beautiful and many troubles 😆 😭
";1;0;RN;drama_video
4229;"Ektu bastobota tule
";1;0;RN;drama_video
4231;"Oshaharon
";1;1;EN;drama_video
4232;"dekha shoro korlam dekha jak ses pojjonto ki hoy
";2;0;RN;drama_video
4236;"এমনি তে দুঃখে আছি,,,,,,তার উপর এই নাটক,,,,,,,,,ভালোবাসা তুই হাসি না কান্না,,, সেটা ও বুঝতে পারলাম না,,,,,,,তাই একটা কথা বলি,,,, বালিকা তোমার একফালি হাসিতে,আমার জিবনে বসন্ত নেমে আসে। I love
";1;1;BN;drama_video
4241;"মাবরুর রশিদ বান্নাহ এর মতো পরিচালকের কাছ থেকে এমন ফালতু নাটক আশা করিনি
";2;-2;BN;drama_video
4242;"eida kisu
";1;0;RN;drama_video
4247;"গল্পের শেষটা হেপি এন্ডিং হলে কি হয়! কি দরকার ছিলো গাড়ি আসার 😦😦😦
";1;0;RN;drama_video
4249;"just josssss✌✌✌✌👌
";2;1;RN;drama_video
4253;"11 subject a 15k???😰
";2;0;RN;drama_video
4256;"গল্পটা খুব সুন্দর। আমার কাছে খুব ভালো লেগেছে। সবার মন মানসিকতা তো আর এক হয়না। সত্যিকারের ভালোবাসায় মিলটা একটু কমই দেখা যায়, গল্পের লেখক হয়তো সেটাই বোঝাতে চেয়েছেন।
";1;1;BN;drama_video
4257;"শে‌ষে এরকম এ‌ক্সি‌ডেন্ট আর কত নাট‌কে দেখ‌বো ভাল লা‌গে না আর এই সব !¡! সব নাট‌কের শে‌ষে একই কা‌হিনী ।
";1;0;BN;drama_video
4261;"Wasn't at all ready for the last scene
";2;0;EN;drama_video
4261;"Wasn't at all ready for the last scene
";1;0;EN;drama_video
4262;"vai seser khahini arokom ka
";2;-1;RN;drama_video
4262;"vai seser khahini arokom ka
";1;-1;RN;drama_video
4268;"পরিচালক মহোদয় সবসময় পত্র-পত্রিকায় সড়ক দুর্ঘটনার খবর পড়তে পড়তে এ্যাক্সিডেন্টের প্যাড়া মাথায় ঢুকিয়ে ফেলেছেন। তিনি বোঝানোর চেষ্টা করেছেন যে একটি সড়ক দুর্ঘটনা মানে একজন প্রেমিকার সারাজীবনের কান্না। ঝামেলাপূর্ণ নাটক। মাবরুর রশিদ বান্নার নিকট থেকে এই টাইপের ওভারঅল নির্মাণশৈলী আশা করিনি। সমগ্র নাটকের বেশিরভাগই উল্টাপাল্টা। পরিচালক এ্যাক্সিডেন্ট নিয়ে টেনশনে ছিলেন।
";2;-1;BN;drama_video
4270;"উনাকে মারলেন ক্যান, সবে তো ঠিকেই ছিল।। জানি না পরিচালকের মাথায় শেষদিনে কি এসেছিল??
";2;-1;BN;drama_video
