comment,label
"t sadly i see many of us hating India and supporting Pakistani :( wtf had we become ? i wish i was born in west :(
",0
"t Well ami muslim, athiest na US ba UK te oieshob type er radical muslim bal lage na
",1
"THey r not saying dont take alcohol , but why would u rip off ur countries tax and why would u let the foreigner destroy ur culture when they dont let u do teh same to them ?
",0
"Ayaan Boishakh fuck of motherfacker
",0
"Ayaan you are a fucking son of ur prostitute mother.
",0
"nur nur Tai bujhi? you fuking illiterate moron, That's their Are they harming anyone? If you look at india, they want to ban Will that be okay? of course Let them do what they I ashamed of you and myself for being the same race as you
",0
"reporter is not investigator
",1
"Why don't you open a business in uk without licence and let's see if the uk government give you headache! Rules are a law for western country but when another non western country makes a rule then all the tom dick and hurry are a judge! Now
",1
"U r a fuckin retard. Dumb asshole.
",0
"Ai sob fucking business Loud speakers gan suney niroho manus k disturb u so much masrangga tv
",0
"bd geek this is not suyor country like yours this is bangladesh Muslim all this thing haram in our islam
",1
"Md Jobayed, You said Bangladesh is a “Muslim country”. That proves how ignorant, illiterate, and stupid you are. You bird brain, go get yourself some you idiot Son of a Bitch, Bangladesh is not a Muslim country but Muslim majority Muslim country is a country which is governed by Islamic law or Shariah. The Constitution and laws of Bangladesh have absolutely nothing to do with Shariah. Bangladesh is governed under secular majority of the Bangladeshi population believe in Islam. That’s why it is a Muslim majority because Bangladesh is not governed by Islamic law, all those religious bullshits are not applicable here. Drinking alcohol is absolutely a personal choice, and everyone is absolutely free to make own choice in this regard. – If you think someone is going to hell for drinking alcohol, scratch your ass and keep thinking that. Do you have any fucking problem if someone goes to hell? So, don’t stick your dirty nose into someone else’s ass. Mind your own fucking and the rest of the haters need to keep in mind that Dare to run your pussy mouth against me and see how I make you look like a shameful bitch publicly.
",0
"+Nous Bain The Peoples not white lol XD. Those who are not caring Bangladesh Government rule Chain,Japan, South African Black,Koran And many others. White Peoples are so state forward. Bain lol
",0
"abdullah abdurrahman I think you forgot to mention nicotine in your list which is 100% Haram and have no place in a Muslim majority country like Bangladesh. Otherwise yeah, your ideas make sense. I don't agree with it but, can see what you primary difference between your rules and rules of the country you mentioned is, they made sure their rules provide rights to the minority religions and peoples in their countries. Yours do not. As someone who respects other cultures and religions, I can't agree with that.
",0
"Motiya looks and talks dirty. I don't even know how she got herself in the parliament? I won't even employ her for my house work.
",2
"Amader Nobijir parents were mushrek. Noboji holen Allah kotrik prerito sressto manob. I don’t like Rajakar. Rajaker er putro kibhabe rajaker hoi ? Enough rajaker story. Awami league is holding the country from growing. They are promoting conspiracy and on the name of religion they are making all fortune. Motia or Mootia choudhury you might know rajakers. Most of the people don’t know rajakers. I mean people were born from1960 till today. Bondho koren ai chutiami. Your government are still illegal, kotha na boila churi chamari bondho koira deshtar dike aktu kheyal rakhben. Moira gele shob shesh. Apnara ki ato illiterate don’t follow the history? Bo kolom naki?
",2
"Amader Nobijir parents were mushrek. Noboji holen Allah kotrik prerito sressto manob. I don’t like Rajakar. Rajaker er putro kibhabe rajaker hoi ? Enough rajaker story. Awami league is holding the country from growing. They are promoting conspiracy and on the name of religion they are making all fortune. Motia or Mootia choudhury you might know rajakers. Most of the people don’t know rajakers. I mean people were born from1960 till today. Bondho koren ai chutiami. Your government are still illegal, kotha na boila churi chamari bondho koira deshtar dike aktu kheyal rakhben. Moira gele shob shesh. Apnara ki ato illiterate don’t follow the history? Bo kolom naki?
",0
"Good sir
",2
"Sabbas , Very good Sir, Ai holo Jatir Allah you live long.
",2
"boss is najrul sir
",2
"Salute you sir.
",2
"Doctor Asif nazrul sir is absolutely correct no doubt. I salute him! He long live! Thanks for nice uploading. Thanked by Abu saeed 00971501911704
",2
"I love you boos
",2
"salute boss asif sir
",2
"100 % right sir
",2
"100% right said Asif Nazul
",2
"Apnaka Salam aka fight korchan Muslim hoya. Ak jon Islamic man is great
",2
"Congratulations to Mufti Shakhawat for showing such an outstanding ability and composure in dealing with three heavyweight murtads - all on his own (must have been receiving help from Allah SWT)!
",2
"ai 2 mage r imran doira putky mar
",0
"Hujoor should not sit with this busterd and bitches
",0
"wrestling e j 3 in 1 handicap match video dekheo amr tai mne
",1
"chodury islam birodi ayomiliq
",1
"chodury islam birodi ayomiliq
",1
"chodury islam birodi ayomiliq
",0
"riyaz islam right
",2
"ebar vot dibo jamatke
",2
"You tuber rajakar youtuber ore 5 Jon unsubscribe korun faltu
",0
"Well done mahmudor Rahman for her right k bole ashol
",2
"Most people of Bangladesh respect you and love you because you say always true word. I will pray Allah to give you long and happy
",2
"Good job. Thanks
",2
"leave rajakar(jamat) then i will be with you otherwise i will be think BNP is cited party.
",1
"How but your mother? Does she has same qualifications?
",1
"Barother stop tooking rabaish you going prison
",0
"you are a motherfucker
",0
"Tulip must not be given nomination by Labour Party in the next general is worried about her constituent an Iranian British lady's treatment in Iran by Iranian regime but shows different attitude to British journalist when asked about the non stop human rights violation performed by her aunt in on her.
",0
"Harun Al-Rashid Bhuiyan মামুদুরপাঘল
",0
"sir er kotha gula onek valo chilo You sir got my mind <3
",2
"sir k tnx,
",1
"Sir, with due respect Mr trump isn't fascist. I really admire you for your contribution
",2
"Thanks news 24
",2
"Your so great
",2
"Your so great
",2
"I loved the program except Samia Rahman's poor presentation. She interrupted Dr. Zafar Iqbal sir frequently. That was really annoying!
",1
"When Humaiun Ahmes was alive where were
",1
"Liton Gazi I want to marry your sister.
",1
"beta pagol. Bangla is our mother language, but English is the international mother language. And bro, do you know-- all religions are created by the human being?
",1
"I agree to your
",1
"DOUBLE ZERO u r right
",2
"book ta parun please
",1
"Jafor Iqbal kuttar bacha madarchot
",0
"Thanks
",2
"dog jafor ekval
",0
"dog jafor ekval
",0
"prothom dicker kotha gula tar intention chili na just sympathy newar jonno bolse
",0
"He is a mad does not know anything historical does not know that Islam is terrorism not peace I can prove. Quran is false I can prove. Stop non sense.
",0
"Islam is cancer of the world. Muslims are the victim. Now they are uncivilized, uneducated, cruel, barbarous, dishonest. They follow a prophet name Mohammed, who was a goat fucker.
",0
"amra o chai
",1
"really true
",2
"so sas
",1
"bangladesh AFFAIRS NICE
",2
"Ramganj tv SSSaá fvn
",1
"shahinalammia
",1
"Right kotha b0lceñ
",1
"Backdated UZZOL গালছা
",0
"Thanks Mr. kanchon
",2
"kanchon Thanks to your comant are you right
",2
"kanchon Thanks to your comant are you right
",2
"ABDUL MANNAN
",1
"People who knows Motia they would not believe that fucking title.
",0
"Didarul Karim The mind was made to listen to you. How far did you study? Do you live in Uganda?
",1
"Didarul Karim The mind was made to listen to you. How far did you study? Do you live in Uganda?
",1
"what's the meaning of potaka?????
",1
"AWSOME
",2
"awesome compare with Bollywood song
",2
"I don't think so amn kicho ase dress e j atto kotha shunte
",1
"gd song.
",2
"CMV wow bro nice
",2
"Now 211K,,,What a record this is""!!!""
",1
"CMV dislike ki off hoye galo
",0
"CMV dislike ki off hoye galo
",0
"First of all these is nothing but a failed try of copying We are not indian first of all and second we have our own culture and we can do something fabulous in our style by not copying others and mostly not everything works in every circumstances India and Bangladesh are 2 different country and each has their own taste at everything So this might have been okay if it was India but fortunately it's :)
",0
"First of all these is nothing but a failed try of copying We are not indian first of all and second we have our own culture and we can do something fabulous in our style by not copying others and mostly not everything works in every circumstances India and Bangladesh are 2 different country and each has their own taste at everything So this might have been okay if it was India but fortunately it's :)
",0
"what is the record of most disliked video???
",1
"what is the record of most disliked video???
",1
"It was useless song and the voice was horrible. What is pataka???
",0
"md. soeab gony right
",1
"unlike record breack
",1
"One of my favourite song
",2
"English to holiud,not accepted
",1
"Super song
",2
"Boss2video dj
",1
"Everything is fine except the dress
",1
"but cute
",2
"King is always King
",2
"9002266107
",1
"Bad dress
",0
"Amazing song please watching your YouTube channel please subscribe your YouTube channel thank you so much
",1
"Oh nusrat looking so cute and sexy
",2
"NICE SONG
",2
"Arpita
",1
"Super boss
",2
"song is awesome the actress Nusrat fariye is looking so beautiful in this also a well
",2
"Supper
",2
"Stop songs
",1
"Stop songs
",0
"Hot & very sweet song
",2
"15 million views coming soon
",1
"beautiful song
",2
"Nyc song
",2
"lovely dong
",2
"afga nokol
",0
"very nice songs
",2
"porshi aktar absolutely right
",2
"porshi aktar
",1
"Abbask
",1
"Abbask
",1
"josssssss
",2
"imran hasan 54546 very nice
",1
"O M G awesome
",2
"song so nice
",2
"nusrat is great
",2
"boss2 movie download link ta din
",1
"Good song
",2
"Nice Not song Only Dev supastar
",2
"jaaz er tradition hoilo main actress der dia item song kora
",1
"its price in bd 14999
",1
"Eita android one
",1
"infinix hot s3 review chai
",1
"Nice review
",2
"phone kub akta valo na
",0
"phone kub akta valo na
",0
"Vai please background music tar nam bolen .
",1
"18500 dia nibo vlo hba
",1
"bro ai phone internet use korle hot hoy ki rokom???bolben plzzz
",1
"What is the price
",1
"What is the price
",1
"Go for A1
",1
"plz add me on messenger
",1
"Bhaiya back ground music ta diben pls?
",1
"Which is batter Nokia 6 (2018) or MI A1??
",1
"Borshon kotha boltesena?
",1
"Tech manob thnX a lot bradh
",2
"+Anayet 8ballpool okay
",1
"+Anayet 8ballpool okay
",1
"thnxx video. ami already budget kore felesilam
",2
"Tech manob who? Unbox Therapy, Austin evans, mrwhosetheboss etc.
",1
"Stupid I bought it with Rs15000
",0
"+Rony ahmed Thanks Bhai and keep supporting us <3
",2
"+TrollButHonest oka bai :3
",1
"Brother will u plz help am using this phone for almost a I am facing some problem after the December security patch My problems are Screen always on Sleep time 30 , 15 sec jetatei dei na keno screen on korle oita sleep a jay Jar karone battery draining onk aita te kono fast charging support Why?? last update er por Amr Mone hocche phn ti all types of network a lack Sim er network full Internet chalate heavy problem Even WiFi koyekdin ageo khub perfectly Akn same range a theke wifi connection o weak Plz help me to solve this I always see that u respond peoples I am gonna w8 for ur Thanks in advance
",1
"recent price koto
",1
"recent price koto
",1
"vaiya keep doing ur gd work loved ur video and i love ur voice no homo tho
",2
"Thanks for your comment. Please share my videos with your friends.
",1
"Ami Babu Ok am contacting with Rio international to buy Note 5 Pro.
",1
"Ami Babu Ok am contacting with Rio international to buy Note 5 Pro.
",1
"Ami Babu Ok am contacting with Rio international to buy Note 5 Pro.
",1
"Thanks for your complement!
",2
"Amar review unit ti Indian version silo.
",1
"Such an inspiration! Take my heart!!
",2
"Indian version e GLOBAL Rom. Rio te ki sale dichse seta janar jonno please contact with rio. Thanks!
",1
"EIS on korsilen na naki vai?5 pro er eis kmn search diye YouTube a
",1
"EIS on korsilen na naki vai?5 pro er eis kmn search diye YouTube a
",1
"Asus Zenfone Max Pro front camera is lower then MI Note 5 Pro, else it's the best with flipkart full guarantee (not guarantee ) for 1st time in world single call pickup or replacement within 10 days
",1
"Video description e contact number ase. Plz call kore dekhen.
",1
"Awesome review. Egiye jao.
",2
"Please contact seller. Description e details ase bhaia.
",1
"Very good Review, Babu Bhai. Keep it
",2
"bro valo better
",2
"what do you suggest ? y9 or note 5 pro ?
",1
"For price follow description
",1
"Thanks a lot
",2
"Kon year er chilo bhaia?
",1
"Thank u! That guy is whatever claimed already. Thanks again brother!
",2
"Reported already Thank u!!
",1
":-o Thank you so much!
",2
",♦♦♠♠♪♪
",1
"Thank you SpaceX and Elon Musk! Congrats
",2
"tv news
",1
"Congratulations bangladesh, love from india
",2
"Thanks for this information
",2
"sub me I will back
",1
"Google theke samanno kicu update jene eto kicu bola Tik Kn launch hoice oita govt e better Jane. Always Negative Think Kora Tik na Bro. Think
",0
"very good reporting!
",2
"kicu true kicu false mix kora golpo bolcen
",1
"Baler satelite
",0
"Sob taka khawar danda.
",0
"moner kotha
",1
"Satellite build proud for us because of its real asset for country .We go ahead 1 steps
",2
"True news
",1
"At first every one should use dustbin.
",1
"At first every one should use dustbin.
",1
"Roman Reigns oh khub mulloban kotha bolco Amer Sweet brother
",2
"thnx bro
",1
"tnx this news
",1
"You are right bro
",2
"You are right bro
",2
"beat up this nastik nastik zafor iqbal is a Indian and European terrorist in Bangladesh wake up
",0
"Government has to remove all political issues from school, college and university
",1
"fuck bd education
",0
"hahahaha bangladesh
",0
"Prank Queen
",1
